side,objectId,type,sourceDat,role,token,resolved,resolution,hash,guid,format,width,height
native,7,0,c/lee/lee.dat,bmp:small,sprite\small\rock_lee_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\rock_lee_s.png,EXACT,25B6739005FD488731403E28EA5098CDB62C8597576D4D4A0B4962CAFF932D61,,PNG,60,54
native,7,0,c/lee/lee.dat,bmp:smallb,sprite\smallb\rock_lee_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\rock_lee_s.png,EXACT,7311D506464420BB3B8ACE212726299D93528AF59A030C1C04578261E51DBD0A,,PNG,40,55
native,7,0,c/lee/lee.dat,sheet,c\lee\lee.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\lee.png,EXACT,E18C387959322F349E2D84A4FECFF2FE21E695AE4A911B8225DDF1554264F6A9,,PNG,800,1280
native,7,0,c/lee/lee.dat,sheet,c\lee\lee3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\lee3.png,EXACT,AD9AABEB9D2716C934D148EEA1CCE198744725AFC809ACDAD9302E3EA53F8762,,PNG,248,80
native,814,3,c/lee/a/lee.dat,bmp:file(0-2),c\lee\a\lee.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee.png,EXACT,5643798B6CE1DF27E65877DD2AA312F25726DCCB60C69552E997F865C8883FCD,,PNG,314,114
native,814,3,c/lee/a/lee.dat,bmp:file(18-21),c\lee\a\lee3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee3.png,EXACT,B3492251ADB04CDF917E11F595429B0CD718F1062B29D3B7EF2E5EEE845F9353,,PNG,420,294
native,814,3,c/lee/a/lee.dat,bmp:file(22-25),c\lee\a\lee4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee4.png,EXACT,EF146CB40A323D4B4A9DC92FC90E64D362433F9908238B3FCB603DB0806A2F24,,PNG,327,82
native,814,3,c/lee/a/lee.dat,bmp:file(3-17),c\lee\a\lee2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee2.png,EXACT,2CB163237F775B728F507CE72D3EE1A05EDD95BBB5F9DF395D460ABD99B7C22B,,PNG,156,195
native,814,3,c/lee/a/lee.dat,sheet,c\lee\a\lee.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee.png,EXACT,5643798B6CE1DF27E65877DD2AA312F25726DCCB60C69552E997F865C8883FCD,,PNG,314,114
native,814,3,c/lee/a/lee.dat,sheet,c\lee\a\lee2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee2.png,EXACT,2CB163237F775B728F507CE72D3EE1A05EDD95BBB5F9DF395D460ABD99B7C22B,,PNG,156,195
native,814,3,c/lee/a/lee.dat,sheet,c\lee\a\lee3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee3.png,EXACT,B3492251ADB04CDF917E11F595429B0CD718F1062B29D3B7EF2E5EEE845F9353,,PNG,420,294
native,814,3,c/lee/a/lee.dat,sheet,c\lee\a\lee4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\lee\a\lee4.png,EXACT,EF146CB40A323D4B4A9DC92FC90E64D362433F9908238B3FCB603DB0806A2F24,,PNG,327,82
native,506,0,c/guy/guy.dat,bmp:file(0-139),c\guy\guy.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy.png,EXACT,477CB452C16BB998024A072E246F0AE302FA7A01A3A72FF3CB0DE12B4EEB8198,,PNG,799,1119
native,506,0,c/guy/guy.dat,bmp:file(140-164),c\guy\guy2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy2.png,EXACT,5327C169E8B8D11AEDB072B0C4230847515DD2142B9F72E27440DF629150687D,,PNG,579,554
native,506,0,c/guy/guy.dat,bmp:file(165-168),c\guy\guy3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy3.png,EXACT,EDF491F88856CE350C13C248E92548B5DB4BEACA270D9E1363A034E055B29869,,PNG,639,159
native,506,0,c/guy/guy.dat,bmp:file(169-178),c\guy\guy4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy4.png,EXACT,21ED2617DE7F2D92926C27FAE798BB20FEE55914716B5CFFDB622891C9B0817E,,PNG,799,120
native,506,0,c/guy/guy.dat,bmp:head,sprite\face\guy_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\guy_f.png,EXACT,87B9DFCA02E81F58817A0A413206E34BFDBC8744E20F5E5DE160A998948A919B,,PNG,145,223
native,506,0,c/guy/guy.dat,bmp:small,sprite\small\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\guy_s.png,EXACT,D68A1D8274B72C73C46A8AFC7405868B625D534324000B8EA9996ADAC6D09D86,,PNG,60,54
native,506,0,c/guy/guy.dat,bmp:smallb,sprite\smallb\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\guy_s.png,EXACT,A8EB13224DBC51B1F52CAA2A258A56FE829CEB71777DF9B2BB18D7C6C04A554C,,PNG,40,55
native,506,0,c/guy/guy.dat,sheet,c\guy\guy.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy.png,EXACT,477CB452C16BB998024A072E246F0AE302FA7A01A3A72FF3CB0DE12B4EEB8198,,PNG,799,1119
native,506,0,c/guy/guy.dat,sheet,c\guy\guy2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy2.png,EXACT,5327C169E8B8D11AEDB072B0C4230847515DD2142B9F72E27440DF629150687D,,PNG,579,554
native,506,0,c/guy/guy.dat,sheet,c\guy\guy3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy3.png,EXACT,EDF491F88856CE350C13C248E92548B5DB4BEACA270D9E1363A034E055B29869,,PNG,639,159
native,506,0,c/guy/guy.dat,sheet,c\guy\guy4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\guy4.png,EXACT,21ED2617DE7F2D92926C27FAE798BB20FEE55914716B5CFFDB622891C9B0817E,,PNG,799,120
native,94,0,c/guy/gsi.dat,bmp:file(0-139),c\guy\gsi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi.png,EXACT,18CDEB907889EB9F2D8EBBF34AC1EDF59DA63C98BE7D3E7AFE0B64371961918C,,PNG,799,1119
native,94,0,c/guy/gsi.dat,bmp:file(140-164),c\guy\gsi2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi2.png,EXACT,07A3F0DFF817746543B9AE19387D02D8FCD6400F46236D0B2CCD20863E93F734,,PNG,579,554
native,94,0,c/guy/gsi.dat,bmp:file(165-168),c\guy\gsi3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi3.png,EXACT,FA30EB3AF72CE9CFB99EC4BFAE5609576B5CEF9F40603EA1ED5C1F6C347416F5,,PNG,639,159
native,94,0,c/guy/gsi.dat,bmp:file(169-178),c\guy\gsi4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi4.png,EXACT,EEDEC5B969473CFF7E24D9E4C204C1A0A1377541BD3CB068CB990DCFBCF84C54,,PNG,799,120
native,94,0,c/guy/gsi.dat,bmp:head,sprite\face\guy_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\guy_f.png,EXACT,87B9DFCA02E81F58817A0A413206E34BFDBC8744E20F5E5DE160A998948A919B,,PNG,145,223
native,94,0,c/guy/gsi.dat,bmp:small,sprite\small\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\guy_s.png,EXACT,D68A1D8274B72C73C46A8AFC7405868B625D534324000B8EA9996ADAC6D09D86,,PNG,60,54
native,94,0,c/guy/gsi.dat,bmp:smallb,sprite\smallb\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\guy_s.png,EXACT,A8EB13224DBC51B1F52CAA2A258A56FE829CEB71777DF9B2BB18D7C6C04A554C,,PNG,40,55
native,94,0,c/guy/gsi.dat,sheet,c\guy\gsi.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi.png,EXACT,18CDEB907889EB9F2D8EBBF34AC1EDF59DA63C98BE7D3E7AFE0B64371961918C,,PNG,799,1119
native,94,0,c/guy/gsi.dat,sheet,c\guy\gsi2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi2.png,EXACT,07A3F0DFF817746543B9AE19387D02D8FCD6400F46236D0B2CCD20863E93F734,,PNG,579,554
native,94,0,c/guy/gsi.dat,sheet,c\guy\gsi3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi3.png,EXACT,FA30EB3AF72CE9CFB99EC4BFAE5609576B5CEF9F40603EA1ED5C1F6C347416F5,,PNG,639,159
native,94,0,c/guy/gsi.dat,sheet,c\guy\gsi4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gsi4.png,EXACT,EEDEC5B969473CFF7E24D9E4C204C1A0A1377541BD3CB068CB990DCFBCF84C54,,PNG,799,120
native,97,0,c/guy/gei.dat,bmp:file(0-149),c\guy\gei.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei.png,EXACT,8EA0C10D0F9786307C5C57EDE5ED0A7CCC027AE50331E0925AA731B6F856B03A,,PNG,799,1200
native,97,0,c/guy/gei.dat,bmp:file(150-174),c\guy\gei2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei2.png,EXACT,20C17F068F8411AAC63B8505E8F893BF2D0A10C2B6E74EDF5C4C0517F768032D,,PNG,579,554
native,97,0,c/guy/gei.dat,bmp:file(175-178),c\guy\gei3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei3.png,EXACT,B767E7A51590C85D2670779A3E784F8ED760BC97E842CD9FA4D0B624552FA643,,PNG,639,159
native,97,0,c/guy/gei.dat,bmp:head,sprite\face\guy_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\guy_f.png,EXACT,87B9DFCA02E81F58817A0A413206E34BFDBC8744E20F5E5DE160A998948A919B,,PNG,145,223
native,97,0,c/guy/gei.dat,bmp:small,sprite\small\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\guy_s.png,EXACT,D68A1D8274B72C73C46A8AFC7405868B625D534324000B8EA9996ADAC6D09D86,,PNG,60,54
native,97,0,c/guy/gei.dat,bmp:smallb,sprite\smallb\guy_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\guy_s.png,EXACT,A8EB13224DBC51B1F52CAA2A258A56FE829CEB71777DF9B2BB18D7C6C04A554C,,PNG,40,55
native,97,0,c/guy/gei.dat,sheet,c\guy\gei.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei.png,EXACT,8EA0C10D0F9786307C5C57EDE5ED0A7CCC027AE50331E0925AA731B6F856B03A,,PNG,799,1200
native,97,0,c/guy/gei.dat,sheet,c\guy\gei2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei2.png,EXACT,20C17F068F8411AAC63B8505E8F893BF2D0A10C2B6E74EDF5C4C0517F768032D,,PNG,579,554
native,97,0,c/guy/gei.dat,sheet,c\guy\gei3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\gei3.png,EXACT,B767E7A51590C85D2670779A3E784F8ED760BC97E842CD9FA4D0B624552FA643,,PNG,639,159
native,760,3,c/guy/a/bal.dat,bmp:file(0-29),c\guy\a\fir.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\fir.png,EXACT,0DC3CB1D17F77E9D6426C4525A73077F6B0A57E757AF16FEF581F645D0805A3B,,PNG,579,554
native,760,3,c/guy/a/bal.dat,bmp:file(105-110),c\guy\a\3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\3.png,EXACT,11A85E489DF0398FF2B48C45F32A70A8883CE77A98B4CE6B2476C22EDE519C7F,,PNG,1890,774
native,760,3,c/guy/a/bal.dat,bmp:file(30-30),c\guy\a\dra.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\dra.png,EXACT,AD6562CDC1CAE399C16BD4C4A74FA9D66044495199E5F9C8ADEDCBE10DB78A0E,,PNG,553,358
native,760,3,c/guy/a/bal.dat,bmp:file(31-70),c\guy\a\smo.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\smo.png,EXACT,582DB40AEBAE401A95E69032EDBD9D2FE8BACE3008173DF96A036DFC0F0122E8,,PNG,1000,570
native,760,3,c/guy/a/bal.dat,bmp:file(71-82),c\guy\a\spa.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\spa.png,EXACT,A64C482A2422F572B2644E84A19FC55F3C3480132FADF73D3E7C0318A946BE19,,PNG,320,240
native,760,3,c/guy/a/bal.dat,bmp:file(83-86),c\guy\a\bal.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\bal.png,EXACT,982909EF61DA543C2F30742A621D7FC6B82AF9AF1D0738708B515F04736163B8,,PNG,725,643
native,760,3,c/guy/a/bal.dat,bmp:file(87-104),c\guy\a\1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\1.png,EXACT,1A3A2D12796D27833E9FB6D219855B6808A9A8F3BBAF9FF7595348C35C565BCE,,PNG,963,1746
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\1.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\1.png,EXACT,1A3A2D12796D27833E9FB6D219855B6808A9A8F3BBAF9FF7595348C35C565BCE,,PNG,963,1746
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\3.png,EXACT,11A85E489DF0398FF2B48C45F32A70A8883CE77A98B4CE6B2476C22EDE519C7F,,PNG,1890,774
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\bal.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\bal.png,EXACT,982909EF61DA543C2F30742A621D7FC6B82AF9AF1D0738708B515F04736163B8,,PNG,725,643
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\dra.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\dra.png,EXACT,AD6562CDC1CAE399C16BD4C4A74FA9D66044495199E5F9C8ADEDCBE10DB78A0E,,PNG,553,358
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\fir.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\fir.png,EXACT,0DC3CB1D17F77E9D6426C4525A73077F6B0A57E757AF16FEF581F645D0805A3B,,PNG,579,554
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\smo.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\smo.png,EXACT,582DB40AEBAE401A95E69032EDBD9D2FE8BACE3008173DF96A036DFC0F0122E8,,PNG,1000,570
native,760,3,c/guy/a/bal.dat,sheet,c\guy\a\spa.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\guy\a\spa.png,EXACT,A64C482A2422F572B2644E84A19FC55F3C3480132FADF73D3E7C0318A946BE19,,PNG,320,240
native,19,0,c/ten/ten.dat,bmp:file(0-129),c\ten\ten.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten.png,EXACT,D1A52952D1CA9371E9E7F81AF720533F83765E5D528B06DDD51D1202EB738046,,PNG,800,1040
native,19,0,c/ten/ten.dat,bmp:file(130-135),c\ten\ten2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten2.png,EXACT,4D90D6F0E5D1DD08279C8268E80B298E378C0BCA88AAFA60A5164107FB472007,,PNG,312,578
native,19,0,c/ten/ten.dat,bmp:file(136-175),c\ten\ten3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten3.png,EXACT,41D10F28FE246729F847E9B6912392DB618A0CD82B925CEC1B3EA9EE07F50E47,,PNG,1399,559
native,19,0,c/ten/ten.dat,bmp:file(176-185),c\ten\ten4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten4.png,EXACT,6BD152EBAC51A83D954F073E621F0EC8D10CF8A8DBF30B73A92CCA86A3B02959,,PNG,1450,400
native,19,0,c/ten/ten.dat,bmp:head,sprite\face\ten_ten_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\ten_ten_f.png,EXACT,A82F34AFD7F10C99715EF5AD01C7494D17C8DC982DA1EA4D9730EB73FA0AB3AD,,PNG,145,223
native,19,0,c/ten/ten.dat,bmp:small,sprite\small\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ten_ten_s.png,EXACT,FF54621BC4305909E30A3235EC7B841F8A9919EF172D5523FC72DBE31DA29822,,PNG,60,54
native,19,0,c/ten/ten.dat,bmp:smallb,sprite\smallb\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\ten_ten_s.png,EXACT,4CAF4B31F47F3C58456D2512F560214A6B9A06103B1C74759DBC75A52B7E827B,,PNG,40,51
native,19,0,c/ten/ten.dat,sheet,c\ten\ten.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten.png,EXACT,D1A52952D1CA9371E9E7F81AF720533F83765E5D528B06DDD51D1202EB738046,,PNG,800,1040
native,19,0,c/ten/ten.dat,sheet,c\ten\ten2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten2.png,EXACT,4D90D6F0E5D1DD08279C8268E80B298E378C0BCA88AAFA60A5164107FB472007,,PNG,312,578
native,19,0,c/ten/ten.dat,sheet,c\ten\ten3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten3.png,EXACT,41D10F28FE246729F847E9B6912392DB618A0CD82B925CEC1B3EA9EE07F50E47,,PNG,1399,559
native,19,0,c/ten/ten.dat,sheet,c\ten\ten4.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten4.png,EXACT,6BD152EBAC51A83D954F073E621F0EC8D10CF8A8DBF30B73A92CCA86A3B02959,,PNG,1450,400
native,713,0,c/ten/pole.dat,bmp:file(0-129),c\ten\ten.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten.png,EXACT,D1A52952D1CA9371E9E7F81AF720533F83765E5D528B06DDD51D1202EB738046,,PNG,800,1040
native,713,0,c/ten/pole.dat,bmp:file(130-169),c\ten\ten3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten3.png,EXACT,41D10F28FE246729F847E9B6912392DB618A0CD82B925CEC1B3EA9EE07F50E47,,PNG,1399,559
native,713,0,c/ten/pole.dat,bmp:file(170-184),c\ten\pole2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\pole2.png,EXACT,D78DB26608A1F70C38A1BEA5708F669E2F18D53C2EC05406E01C56F9AE100C2F,,PNG,550,270
native,713,0,c/ten/pole.dat,bmp:head,sprite\face\ten_ten_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\ten_ten_f.png,EXACT,A82F34AFD7F10C99715EF5AD01C7494D17C8DC982DA1EA4D9730EB73FA0AB3AD,,PNG,145,223
native,713,0,c/ten/pole.dat,bmp:small,sprite\small\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ten_ten_s.png,EXACT,FF54621BC4305909E30A3235EC7B841F8A9919EF172D5523FC72DBE31DA29822,,PNG,60,54
native,713,0,c/ten/pole.dat,bmp:smallb,sprite\smallb\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\ten_ten_s.png,EXACT,4CAF4B31F47F3C58456D2512F560214A6B9A06103B1C74759DBC75A52B7E827B,,PNG,40,51
native,713,0,c/ten/pole.dat,sheet,c\ten\pole2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\pole2.png,EXACT,D78DB26608A1F70C38A1BEA5708F669E2F18D53C2EC05406E01C56F9AE100C2F,,PNG,550,270
native,713,0,c/ten/pole.dat,sheet,c\ten\ten.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten.png,EXACT,D1A52952D1CA9371E9E7F81AF720533F83765E5D528B06DDD51D1202EB738046,,PNG,800,1040
native,713,0,c/ten/pole.dat,sheet,c\ten\ten3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten3.png,EXACT,41D10F28FE246729F847E9B6912392DB618A0CD82B925CEC1B3EA9EE07F50E47,,PNG,1399,559
native,723,0,c/ten/swords.dat,bmp:file(0-129),c\ten\ten.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten.png,EXACT,D1A52952D1CA9371E9E7F81AF720533F83765E5D528B06DDD51D1202EB738046,,PNG,800,1040
native,723,0,c/ten/swords.dat,bmp:file(130-169),c\ten\ten3.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\ten3.png,EXACT,41D10F28FE246729F847E9B6912392DB618A0CD82B925CEC1B3EA9EE07F50E47,,PNG,1399,559
native,723,0,c/ten/swords.dat,bmp:file(170-184),c\ten\swords2.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\c\ten\swords2.png,EXACT,DECBF79F0C9CE0E49CAB43F13A1BAE1A4B7D7337822C47FC599BF665D392DE9F,,PNG,550,300
native,723,0,c/ten/swords.dat,bmp:head,sprite\face\ten_ten_f.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\face\ten_ten_f.png,EXACT,A82F34AFD7F10C99715EF5AD01C7494D17C8DC982DA1EA4D9730EB73FA0AB3AD,,PNG,145,223
native,723,0,c/ten/swords.dat,bmp:small,sprite\small\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\small\ten_ten_s.png,EXACT,FF54621BC4305909E30A3235EC7B841F8A9919EF172D5523FC72DBE31DA29822,,PNG,60,54
native,723,0,c/ten/swords.dat,bmp:smallb,sprite\smallb\ten_ten_s.png,J:\QQFile\NTSD2.8.3.3 zip\NTSD2.8.3.3\NTSD 2.8-Logan\resources\runtime\vfs\sprite\smallb\ten_ten_s.png,EXACT,4CAF4B31F47F3C58456D2512F560214A6B9A06103B1C74759DBC75A52B7E827B,,PNG,40,51
