id	throwvx_bits	throwvy_bits	throwvz_bits	injury	wpoint_x	caughtact	catchingact	pickedact	pickingact
n01971	192C059A	192C059A	192C059A	0	0	0	0	0	0
n01972	00000000	00000000	00000000	0	0	0	0	0	0
n01973	5E43A35A	5E43A35A	5E43A35A	0	0	0	0	0	0
n01974	72610A9F	72610A9F	72610A9F	0	0	0	0	0	0
n01975	9F1605E5	9F1605E5	9F1605E5	0	0	0	0	0	0
n01976	00000000	00000000	00000000	0	0	0	0	0	0
n01977	AA827BA1	AA827BA1	AA827BA1	0	0	0	0	0	0
n01978	80000000	80000000	80000000	0	0	0	0	0	0
n01979	A0F91400	A0F91400	A0F91400	0	0	0	0	0	0
n01980	00000000	00000000	00000000	0	0	0	0	0	0
n01981	ED858840	ED858840	ED858840	0	0	0	0	0	0
n01982	4F054513	4F054513	4F054513	0	0	0	0	0	0
n01983	00000000	00000000	00000000	0	0	0	0	0	0
n01984	00000000	00000000	00000000	0	0	0	0	0	0
n01985	80000000	80000000	80000000	0	0	0	0	0	0
n01986	00000000	00000000	00000000	0	0	0	0	0	0
n01987	00000000	00000000	00000000	0	0	0	0	0	0
n01988	CC64DA1C	CC64DA1C	CC64DA1C	0	0	0	0	0	0
n01989	00000000	00000000	00000000	0	0	0	0	0	0
n01990	3ED5C551	3ED5C551	3ED5C551	0	0	0	0	0	0
n01991	973D5191	973D5191	973D5191	0	0	0	0	0	0
n01992	00000000	00000000	00000000	0	0	0	0	0	0
n01993	C0BF96E9	C0BF96E9	C0BF96E9	0	0	0	0	0	0
n01994	E95B3D95	E95B3D95	E95B3D95	0	0	0	0	0	0
n01995	80000000	80000000	80000000	0	0	0	0	0	0
n01996	8B80870B	8B80870B	8B80870B	0	0	0	0	0	0
n01997	287846B5	287846B5	287846B5	0	0	0	0	0	0
n01998	00000000	00000000	00000000	0	0	0	0	0	0
n01999	00000000	00000000	00000000	0	0	0	0	0	0
n02000	000000F4	000000F4	000000F4	0	0	0	0	0	0
n02001	8A0C278D	8A0C278D	8A0C278D	0	0	0	0	0	0
n02002	80200000	80200000	80200000	0	0	0	0	0	0
n02003	A111D400	A111D400	A111D400	0	0	0	0	0	0
n02004	00000000	00000000	00000000	0	0	0	0	0	0
n02005	11347753	11347753	11347753	0	0	0	0	0	0
n02006	F9800000	F9800000	F9800000	0	0	0	0	0	0
n02007	A79A87BD	A79A87BD	A79A87BD	0	0	0	0	0	0
n02008	80000000	80000000	80000000	0	0	0	0	0	0
n02009	C0083D4D	C0083D4D	C0083D4D	0	0	0	0	0	0
n02010	00000000	00000000	00000000	0	0	0	0	0	0
n02011	00000000	00000000	00000000	0	0	0	0	0	0
n02012	5C608E4B	5C608E4B	5C608E4B	0	0	0	0	0	0
n02013	66B60B24	66B60B24	66B60B24	0	0	0	0	0	0
n02014	00000000	00000000	00000000	0	0	0	0	0	0
n02015	00000000	00000000	00000000	0	0	0	0	0	0
n02016	00000000	00000000	00000000	0	0	0	0	0	0
n02017	062F6941	062F6941	062F6941	0	0	0	0	0	0
n02018	00015F65	00015F65	00015F65	0	0	0	0	0	0
n02019	00000031	00000031	00000031	0	0	0	0	0	0
n02020	C6E20000	C6E20000	C6E20000	0	0	0	0	0	0
n02021	00000000	00000000	00000000	0	0	0	0	0	0
n02022	80000000	80000000	80000000	0	0	0	0	0	0
n02023	DBF7F0D9	DBF7F0D9	DBF7F0D9	0	0	0	0	0	0
n02024	80000000	80000000	80000000	0	0	0	0	0	0
n02025	00000000	00000000	00000000	0	0	0	0	0	0
n02026	0000616B	0000616B	0000616B	0	0	0	0	0	0
n02027	D9976ACF	D9976ACF	D9976ACF	0	0	0	0	0	0
n02028	213BDF80	213BDF80	213BDF80	0	0	0	0	0	0
n02029	C670FFBA	C670FFBA	C670FFBA	0	0	0	0	0	0
n02030	80000000	80000000	80000000	0	0	0	0	0	0
n02031	00000000	00000000	00000000	0	0	0	0	0	0
n02032	368A6A5C	368A6A5C	368A6A5C	0	0	0	0	0	0
n02033	E7928C4B	E7928C4B	E7928C4B	0	0	0	0	0	0
n02034	C34F63B9	C34F63B9	C34F63B9	0	0	0	0	0	0
n02035	7A62E0DE	7A62E0DE	7A62E0DE	0	0	0	0	0	0
n02036	8219D7D3	8219D7D3	8219D7D3	0	0	0	0	0	0
n02037	80000000	80000000	80000000	0	0	0	0	0	0
n02038	F746156C	F746156C	F746156C	0	0	0	0	0	0
n02039	0E30C600	0E30C600	0E30C600	0	0	0	0	0	0
n02040	177F912C	177F912C	177F912C	0	0	0	0	0	0
n02041	00000000	00000000	00000000	0	0	0	0	0	0
n02042	80000000	80000000	80000000	0	0	0	0	0	0
n02043	17ECDA9C	17ECDA9C	17ECDA9C	0	0	0	0	0	0
n02044	360DDE64	360DDE64	360DDE64	0	0	0	0	0	0
n02045	B8205990	B8205990	B8205990	0	0	0	0	0	0
n02046	D1DBFD73	D1DBFD73	D1DBFD73	0	0	0	0	0	0
n02047	00000000	00000000	00000000	0	0	0	0	0	0
n02048	072E3D53	072E3D53	072E3D53	0	0	0	0	0	0
n02049	00000000	00000000	00000000	0	0	0	0	0	0
n02050	B718A0CC	B718A0CC	B718A0CC	0	0	0	0	0	0
n02051	80000000	80000000	80000000	0	0	0	0	0	0
n02052	00000000	00000000	00000000	0	0	0	0	0	0
n02053	DBB608D7	DBB608D7	DBB608D7	0	0	0	0	0	0
n02054	5C0C6700	5C0C6700	5C0C6700	0	0	0	0	0	0
n02055	2E654AA0	2E654AA0	2E654AA0	0	0	0	0	0	0
n02056	39943E74	39943E74	39943E74	0	0	0	0	0	0
n02057	5EFA1EA5	5EFA1EA5	5EFA1EA5	0	0	0	0	0	0
n02058	80000B68	80000B68	80000B68	0	0	0	0	0	0
n02059	A9109A6F	A9109A6F	A9109A6F	0	0	0	0	0	0
n02060	CCA9F1A8	CCA9F1A8	CCA9F1A8	0	0	0	0	0	0
n02061	174E9F2B	174E9F2B	174E9F2B	0	0	0	0	0	0
n02062	23056BDA	23056BDA	23056BDA	0	0	0	0	0	0
n02063	38CD4C9F	38CD4C9F	38CD4C9F	0	0	0	0	0	0
n02064	A60AB344	A60AB344	A60AB344	0	0	0	0	0	0
n02065	4FE00000	4FE00000	4FE00000	0	0	0	0	0	0
n02066	32B8DEE0	32B8DEE0	32B8DEE0	0	0	0	0	0	0
n02067	00000000	00000000	00000000	0	0	0	0	0	0
n02068	46D9435B	46D9435B	46D9435B	0	0	0	0	0	0
n02069	00000000	00000000	00000000	0	0	0	0	0	0
n02070	F8DDB96E	F8DDB96E	F8DDB96E	0	0	0	0	0	0
n02071	80000000	80000000	80000000	0	0	0	0	0	0
n02072	80000000	80000000	80000000	0	0	0	0	0	0
n02073	00000000	00000000	00000000	0	0	0	0	0	0
n02074	0000001B	0000001B	0000001B	0	0	0	0	0	0
n02075	5892DA94	5892DA94	5892DA94	0	0	0	0	0	0
n02076	FE5FF54A	FE5FF54A	FE5FF54A	0	0	0	0	0	0
n02077	78B20323	78B20323	78B20323	0	0	0	0	0	0
n02078	00000000	00000000	00000000	0	0	0	0	0	0
n02079	9DA33939	9DA33939	9DA33939	0	0	0	0	0	0
n02080	00000000	00000000	00000000	0	0	0	0	0	0
n02081	DED50000	DED50000	DED50000	0	0	0	0	0	0
n02082	80000000	80000000	80000000	0	0	0	0	0	0
n02083	C36600BE	C36600BE	C36600BE	0	0	0	0	0	0
n02084	00000000	00000000	00000000	0	0	0	0	0	0
n02085	2A01253A	2A01253A	2A01253A	0	0	0	0	0	0
n02086	8DB49A11	8DB49A11	8DB49A11	0	0	0	0	0	0
n02087	00000000	00000000	00000000	0	0	0	0	0	0
n02088	00000000	00000000	00000000	0	0	0	0	0	0
n02089	06098000	06098000	06098000	0	0	0	0	0	0
n02090	00000000	00000000	00000000	0	0	0	0	0	0
n02091	282A0000	282A0000	282A0000	0	0	0	0	0	0
n02092	00000000	00000000	00000000	0	0	0	0	0	0
n02093	C0440000	C0440000	C0440000	0	0	0	0	0	0
n02094	5E596243	5E596243	5E596243	0	0	0	0	0	0
n02095	00000000	00000000	00000000	0	0	0	0	0	0
n02096	04E48409	04E48409	04E48409	0	0	0	0	0	0
n02097	80000000	80000000	80000000	0	0	0	0	0	0
n02098	BD2988FF	BD2988FF	BD2988FF	0	0	0	0	0	0
n02099	00000000	00000000	00000000	0	0	0	0	0	0
n02100	80000000	80000000	80000000	0	0	0	0	0	0
n02101	00000000	00000000	00000000	0	0	0	0	0	0
n02102	00000003	00000003	00000003	0	0	0	0	0	0
n02103	00000000	00000000	00000000	0	0	0	0	0	0
n02104	DA4B80FD	DA4B80FD	DA4B80FD	0	0	0	0	0	0
n02105	A35D38BB	A35D38BB	A35D38BB	0	0	0	0	0	0
n02106	5CDD2AA4	5CDD2AA4	5CDD2AA4	0	0	0	0	0	0
n02107	00000000	00000000	00000000	0	0	0	0	0	0
n02108	66DDE000	66DDE000	66DDE000	0	0	0	0	0	0
n02109	10D8AF9D	10D8AF9D	10D8AF9D	0	0	0	0	0	0
n02110	00000000	00000000	00000000	0	0	0	0	0	0
n02111	BECD8B63	BECD8B63	BECD8B63	0	0	0	0	0	0
n02112	00000000	00000000	00000000	0	0	0	0	0	0
n02113	00000000	00000000	00000000	0	0	0	0	0	0
n02114	F59B2155	F59B2155	F59B2155	0	0	0	0	0	0
n02115	2D3B0A5F	2D3B0A5F	2D3B0A5F	0	0	0	0	0	0
n02116	00000000	00000000	00000000	0	0	0	0	0	0
n02117	61968237	61968237	61968237	0	0	0	0	0	0
n02118	6E38EB59	6E38EB59	6E38EB59	0	0	0	0	0	0
n02119	87B7259D	87B7259D	87B7259D	0	0	0	0	0	0
n02120	C94AC6CE	C94AC6CE	C94AC6CE	0	0	0	0	0	0
n02121	00000000	00000000	00000000	0	0	0	0	0	0
n02122	00000000	00000000	00000000	0	0	0	0	0	0
n02123	56790000	56790000	56790000	0	0	0	0	0	0
n02124	72AEF3DF	72AEF3DF	72AEF3DF	0	0	0	0	0	0
n02125	80000000	80000000	80000000	0	0	0	0	0	0
n02126	857265E9	857265E9	857265E9	0	0	0	0	0	0
n02127	80192000	80192000	80192000	0	0	0	0	0	0
n02128	36AD1C9E	36AD1C9E	36AD1C9E	0	0	0	0	0	0
n02129	769B49FC	769B49FC	769B49FC	0	0	0	0	0	0
n02130	ADE6FDB1	ADE6FDB1	ADE6FDB1	0	0	0	0	0	0
n02131	A2AF5046	A2AF5046	A2AF5046	0	0	0	0	0	0
n02132	00000000	00000000	00000000	0	0	0	0	0	0
n02133	00000000	00000000	00000000	0	0	0	0	0	0
n02134	00000000	00000000	00000000	0	0	0	0	0	0
n02135	F139F703	F139F703	F139F703	0	0	0	0	0	0
n02136	057E4AF7	057E4AF7	057E4AF7	0	0	0	0	0	0
n02137	2EC233AD	2EC233AD	2EC233AD	0	0	0	0	0	0
n02138	00000000	00000000	00000000	0	0	0	0	0	0
n02139	8000001B	8000001B	8000001B	0	0	0	0	0	0
n02140	2FB9C392	2FB9C392	2FB9C392	0	0	0	0	0	0
n02141	00000000	00000000	00000000	0	0	0	0	0	0
n02142	80000000	80000000	80000000	0	0	0	0	0	0
n02143	E96990A1	E96990A1	E96990A1	0	0	0	0	0	0
n02144	32C8877C	32C8877C	32C8877C	0	0	0	0	0	0
n02145	BE7AF842	BE7AF842	BE7AF842	0	0	0	0	0	0
n02146	D65C0000	D65C0000	D65C0000	0	0	0	0	0	0
n02147	80034E00	80034E00	80034E00	0	0	0	0	0	0
n02148	7F5EC000	7F5EC000	7F5EC000	0	0	0	0	0	0
n02149	80000000	80000000	80000000	0	0	0	0	0	0
n02150	00000000	00000000	00000000	0	0	0	0	0	0
n02151	00000000	00000000	00000000	0	0	0	0	0	0
n02152	22B3C557	22B3C557	22B3C557	0	0	0	0	0	0
n02153	2EEE0CBC	2EEE0CBC	2EEE0CBC	0	0	0	0	0	0
n02154	80000000	80000000	80000000	0	0	0	0	0	0
n02155	00000000	00000000	00000000	0	0	0	0	0	0
n02156	8000007D	8000007D	8000007D	0	0	0	0	0	0
n02157	CA6A4F40	CA6A4F40	CA6A4F40	0	0	0	0	0	0
n02158	EF741448	EF741448	EF741448	0	0	0	0	0	0
n02159	44871A2E	44871A2E	44871A2E	0	0	0	0	0	0
n02160	00000000	00000000	00000000	0	0	0	0	0	0
n02161	E3A21863	E3A21863	E3A21863	0	0	0	0	0	0
n02162	BD78115B	BD78115B	BD78115B	0	0	0	0	0	0
n02163	7C37FC98	7C37FC98	7C37FC98	0	0	0	0	0	0
n02164	3B0469B7	3B0469B7	3B0469B7	0	0	0	0	0	0
n02165	35FBA6AD	35FBA6AD	35FBA6AD	0	0	0	0	0	0
n02166	9836E58D	9836E58D	9836E58D	0	0	0	0	0	0
n02167	DA69409A	DA69409A	DA69409A	0	0	0	0	0	0
n02168	00000000	00000000	00000000	0	0	0	0	0	0
n02169	437D0154	437D0154	437D0154	0	0	0	0	0	0
n02170	832BA800	832BA800	832BA800	0	0	0	0	0	0
n02171	EAC3D841	EAC3D841	EAC3D841	0	0	0	0	0	0
n02172	B32AFE89	B32AFE89	B32AFE89	0	0	0	0	0	0
n02173	00000000	00000000	00000000	0	0	0	0	0	0
n02174	2B14E92C	2B14E92C	2B14E92C	0	0	0	0	0	0
n02175	51633000	51633000	51633000	0	0	0	0	0	0
n02176	71660000	71660000	71660000	0	0	0	0	0	0
n02177	95361E43	95361E43	95361E43	0	0	0	0	0	0
n02178	F840E414	F840E414	F840E414	0	0	0	0	0	0
n02179	80000000	80000000	80000000	0	0	0	0	0	0
n02180	00000000	00000000	00000000	0	0	0	0	0	0
n02181	E3400000	E3400000	E3400000	0	0	0	0	0	0
n02182	C4ADD370	C4ADD370	C4ADD370	0	0	0	0	0	0
n02183	85B0AA7E	85B0AA7E	85B0AA7E	0	0	0	0	0	0
n02184	2327C25B	2327C25B	2327C25B	0	0	0	0	0	0
n02185	1A8F9B1D	1A8F9B1D	1A8F9B1D	0	0	0	0	0	0
n02186	00000000	00000000	00000000	0	0	0	0	0	0
n02187	827C6C00	827C6C00	827C6C00	0	0	0	0	0	0
n02188	00000000	00000000	00000000	0	0	0	0	0	0
n02189	EF30B881	EF30B881	EF30B881	0	0	0	0	0	0
n02190	00000000	00000000	00000000	0	0	0	0	0	0
n02191	00000000	00000000	00000000	0	0	0	0	0	0
n02192	82ADB4B9	82ADB4B9	82ADB4B9	0	0	0	0	0	0
n02193	F83CF110	F83CF110	F83CF110	0	0	0	0	0	0
n02194	2C36C400	2C36C400	2C36C400	0	0	0	0	0	0
n02195	8025EA6C	8025EA6C	8025EA6C	0	0	0	0	0	0
n02196	0AACAA47	0AACAA47	0AACAA47	0	0	0	0	0	0
n02197	6F9075AF	6F9075AF	6F9075AF	0	0	0	0	0	0
n02198	75D2404C	75D2404C	75D2404C	0	0	0	0	0	0
n02199	00000000	00000000	00000000	0	0	0	0	0	0
n02200	00000000	00000000	00000000	0	0	0	0	0	0
n02201	00000000	00000000	00000000	0	0	0	0	0	0
n02202	9CC0577B	9CC0577B	9CC0577B	0	0	0	0	0	0
n02203	7282169C	7282169C	7282169C	0	0	0	0	0	0
n02204	1EFF23B0	1EFF23B0	1EFF23B0	0	0	0	0	0	0
n02205	76048312	76048312	76048312	0	0	0	0	0	0
n02206	8F9D155C	8F9D155C	8F9D155C	0	0	0	0	0	0
n02207	00000000	00000000	00000000	0	0	0	0	0	0
n02208	A35188B5	A35188B5	A35188B5	0	0	0	0	0	0
n02209	C99F05A0	C99F05A0	C99F05A0	0	0	0	0	0	0
n02210	80000000	80000000	80000000	0	0	0	0	0	0
n02211	900F8A1C	900F8A1C	900F8A1C	0	0	0	0	0	0
n02212	00000000	00000000	00000000	0	0	0	0	0	0
n02213	00000000	00000000	00000000	0	0	0	0	0	0
n02214	1E49A006	1E49A006	1E49A006	0	0	0	0	0	0
n02215	80000000	80000000	80000000	0	0	0	0	0	0
n02216	117DC736	117DC736	117DC736	0	0	0	0	0	0
n02217	80000000	80000000	80000000	0	0	0	0	0	0
n02218	82998000	82998000	82998000	0	0	0	0	0	0
n02219	7E2CA8BB	7E2CA8BB	7E2CA8BB	0	0	0	0	0	0
n02220	F662F760	F662F760	F662F760	0	0	0	0	0	0
n02221	4FC7B5D5	4FC7B5D5	4FC7B5D5	0	0	0	0	0	0
n02222	066EBB67	066EBB67	066EBB67	0	0	0	0	0	0
n02223	00000000	00000000	00000000	0	0	0	0	0	0
n02224	224B057A	224B057A	224B057A	0	0	0	0	0	0
n02225	80000000	80000000	80000000	0	0	0	0	0	0
n02226	00000000	00000000	00000000	0	0	0	0	0	0
n02227	AB060774	AB060774	AB060774	0	0	0	0	0	0
n02228	80000000	80000000	80000000	0	0	0	0	0	0
n02229	00000000	00000000	00000000	0	0	0	0	0	0
n02230	80000000	80000000	80000000	0	0	0	0	0	0
n02231	92318A70	92318A70	92318A70	0	0	0	0	0	0
n02232	7433F5F2	7433F5F2	7433F5F2	0	0	0	0	0	0
n02233	4DB22C00	4DB22C00	4DB22C00	0	0	0	0	0	0
n02234	3255F336	3255F336	3255F336	0	0	0	0	0	0
n02235	00000000	00000000	00000000	0	0	0	0	0	0
n02236	00000000	00000000	00000000	0	0	0	0	0	0
n02237	7AEF386B	7AEF386B	7AEF386B	0	0	0	0	0	0
n02238	C4F76482	C4F76482	C4F76482	0	0	0	0	0	0
n02239	8703A85E	8703A85E	8703A85E	0	0	0	0	0	0
n02240	00000000	00000000	00000000	0	0	0	0	0	0
n02241	00000000	00000000	00000000	0	0	0	0	0	0
n02242	24F46200	24F46200	24F46200	0	0	0	0	0	0
n02243	D3A20286	D3A20286	D3A20286	0	0	0	0	0	0
n02244	00000000	00000000	00000000	0	0	0	0	0	0
n02245	DD6FB476	DD6FB476	DD6FB476	0	0	0	0	0	0
n02246	00000000	00000000	00000000	0	0	0	0	0	0
n02247	42025000	42025000	42025000	0	0	0	0	0	0
n02248	00000000	00000000	00000000	0	0	0	0	0	0
n02249	00000000	00000000	00000000	0	0	0	0	0	0
n02250	00000000	00000000	00000000	0	0	0	0	0	0
n02251	05700000	05700000	05700000	0	0	0	0	0	0
n02252	80000000	80000000	80000000	0	0	0	0	0	0
n02253	350D8000	350D8000	350D8000	0	0	0	0	0	0
n02254	E0D4B295	E0D4B295	E0D4B295	0	0	0	0	0	0
n02255	07B30BE9	07B30BE9	07B30BE9	0	0	0	0	0	0
n02256	0002256A	0002256A	0002256A	0	0	0	0	0	0
n02257	00000000	00000000	00000000	0	0	0	0	0	0
n02258	490B4C00	490B4C00	490B4C00	0	0	0	0	0	0
n02259	6CF20C89	6CF20C89	6CF20C89	0	0	0	0	0	0
n02260	5D1DFB40	5D1DFB40	5D1DFB40	0	0	0	0	0	0
n02261	00000000	00000000	00000000	0	0	0	0	0	0
n02262	47A00000	47A00000	47A00000	0	0	0	0	0	0
n02263	FED74000	FED74000	FED74000	0	0	0	0	0	0
n02264	2FC02971	2FC02971	2FC02971	0	0	0	0	0	0
n02265	35839829	35839829	35839829	0	0	0	0	0	0
n02266	6B8206D2	6B8206D2	6B8206D2	0	0	0	0	0	0
n02267	25D9353F	25D9353F	25D9353F	0	0	0	0	0	0
n02268	8B71E1CC	8B71E1CC	8B71E1CC	0	0	0	0	0	0
n02269	915D0F0F	915D0F0F	915D0F0F	0	0	0	0	0	0
n02270	80000000	80000000	80000000	0	0	0	0	0	0
n02271	48C82A17	48C82A17	48C82A17	0	0	0	0	0	0
n02272	00000000	00000000	00000000	0	0	0	0	0	0
n02273	E968D050	E968D050	E968D050	0	0	0	0	0	0
n02274	FD623458	FD623458	FD623458	0	0	0	0	0	0
n02275	1E1CE8D4	1E1CE8D4	1E1CE8D4	0	0	0	0	0	0
n02276	48BF32E3	48BF32E3	48BF32E3	0	0	0	0	0	0
n02277	000B8177	000B8177	000B8177	0	0	0	0	0	0
n02278	80000007	80000007	80000007	0	0	0	0	0	0
n02279	7447C4FA	7447C4FA	7447C4FA	0	0	0	0	0	0
n02280	00000000	00000000	00000000	0	0	0	0	0	0
n02281	8E08DB47	8E08DB47	8E08DB47	0	0	0	0	0	0
n02282	80000000	80000000	80000000	0	0	0	0	0	0
n02283	00000000	00000000	00000000	0	0	0	0	0	0
n02284	14C773C9	14C773C9	14C773C9	0	0	0	0	0	0
n02285	80000000	80000000	80000000	0	0	0	0	0	0
n02286	00000290	00000290	00000290	0	0	0	0	0	0
n02287	00000AE3	00000AE3	00000AE3	0	0	0	0	0	0
n02288	00000000	00000000	00000000	0	0	0	0	0	0
n02289	00000000	00000000	00000000	0	0	0	0	0	0
n02290	80000000	80000000	80000000	0	0	0	0	0	0
n02291	30AACD8C	30AACD8C	30AACD8C	0	0	0	0	0	0
n02292	11E1C870	11E1C870	11E1C870	0	0	0	0	0	0
n02293	05A13F48	05A13F48	05A13F48	0	0	0	0	0	0
n02294	0FFDD57C	0FFDD57C	0FFDD57C	0	0	0	0	0	0
n02295	80000000	80000000	80000000	0	0	0	0	0	0
n02296	00000000	00000000	00000000	0	0	0	0	0	0
n02297	00000000	00000000	00000000	0	0	0	0	0	0
n02298	54081EA9	54081EA9	54081EA9	0	0	0	0	0	0
n02299	69448748	69448748	69448748	0	0	0	0	0	0
n02300	00000000	00000000	00000000	0	0	0	0	0	0
n02301	03B2B814	03B2B814	03B2B814	0	0	0	0	0	0
n02302	9BA176F6	9BA176F6	9BA176F6	0	0	0	0	0	0
n02303	9659FFF8	9659FFF8	9659FFF8	0	0	0	0	0	0
n02304	D6E40B00	D6E40B00	D6E40B00	0	0	0	0	0	0
n02305	8F5F6000	8F5F6000	8F5F6000	0	0	0	0	0	0
n02306	F9900000	F9900000	F9900000	0	0	0	0	0	0
n02307	00000000	00000000	00000000	0	0	0	0	0	0
n02308	00000000	00000000	00000000	0	0	0	0	0	0
n02309	B39D6351	B39D6351	B39D6351	0	0	0	0	0	0
n02310	00000000	00000000	00000000	0	0	0	0	0	0
n02311	80000027	80000027	80000027	0	0	0	0	0	0
n02312	CB6EF100	CB6EF100	CB6EF100	0	0	0	0	0	0
n02313	5665ACA8	5665ACA8	5665ACA8	0	0	0	0	0	0
n02314	80000000	80000000	80000000	0	0	0	0	0	0
n02315	E5000000	E5000000	E5000000	0	0	0	0	0	0
n02316	E8300000	E8300000	E8300000	0	0	0	0	0	0
n02317	9C072816	9C072816	9C072816	0	0	0	0	0	0
n02318	909F2758	909F2758	909F2758	0	0	0	0	0	0
n02319	C5E1B611	C5E1B611	C5E1B611	0	0	0	0	0	0
n02320	00000000	00000000	00000000	0	0	0	0	0	0
n02321	067A2FC8	067A2FC8	067A2FC8	0	0	0	0	0	0
n02322	230AA018	230AA018	230AA018	0	0	0	0	0	0
n02323	76432ADA	76432ADA	76432ADA	0	0	0	0	0	0
n02324	00000000	00000000	00000000	0	0	0	0	0	0
n02325	00000000	00000000	00000000	0	0	0	0	0	0
n02326	00000000	00000000	00000000	0	0	0	0	0	0
n02327	00000000	00000000	00000000	0	0	0	0	0	0
n02328	0C3E22BA	0C3E22BA	0C3E22BA	0	0	0	0	0	0
n02329	E4B1B4FD	E4B1B4FD	E4B1B4FD	0	0	0	0	0	0
n02330	00000000	00000000	00000000	0	0	0	0	0	0
n02331	00000010	00000010	00000010	0	0	0	0	0	0
n02332	00000000	00000000	00000000	0	0	0	0	0	0
n02333	80000000	80000000	80000000	0	0	0	0	0	0
n02334	08788059	08788059	08788059	0	0	0	0	0	0
n02335	80000000	80000000	80000000	0	0	0	0	0	0
n02336	25700000	25700000	25700000	0	0	0	0	0	0
n02337	9F8F03F2	9F8F03F2	9F8F03F2	0	0	0	0	0	0
n02338	17E8C465	17E8C465	17E8C465	0	0	0	0	0	0
n02339	6F300A20	6F300A20	6F300A20	0	0	0	0	0	0
n02340	455E16D4	455E16D4	455E16D4	0	0	0	0	0	0
n02341	CC201DB8	CC201DB8	CC201DB8	0	0	0	0	0	0
n02342	00000000	00000000	00000000	0	0	0	0	0	0
n02343	80000000	80000000	80000000	0	0	0	0	0	0
n02344	00000000	00000000	00000000	0	0	0	0	0	0
n02345	D7ABABE7	D7ABABE7	D7ABABE7	0	0	0	0	0	0
n02346	D5355055	D5355055	D5355055	0	0	0	0	0	0
n02347	00000000	00000000	00000000	0	0	0	0	0	0
n02348	00000000	00000000	00000000	0	0	0	0	0	0
n02349	7B70C254	7B70C254	7B70C254	0	0	0	0	0	0
n02350	62F60601	62F60601	62F60601	0	0	0	0	0	0
n02351	80000000	80000000	80000000	0	0	0	0	0	0
n02352	98128F80	98128F80	98128F80	0	0	0	0	0	0
n02353	00000000	00000000	00000000	0	0	0	0	0	0
n02354	00000000	00000000	00000000	0	0	0	0	0	0
n02355	1B9DE2D7	1B9DE2D7	1B9DE2D7	0	0	0	0	0	0
n02356	5E9567EB	5E9567EB	5E9567EB	0	0	0	0	0	0
n02357	00000000	00000000	00000000	0	0	0	0	0	0
n02358	BF13975D	BF13975D	BF13975D	0	0	0	0	0	0
n02359	80000000	80000000	80000000	0	0	0	0	0	0
n02360	8943AAC7	8943AAC7	8943AAC7	0	0	0	0	0	0
n02361	A0E83FEF	A0E83FEF	A0E83FEF	0	0	0	0	0	0
n02362	5740B724	5740B724	5740B724	0	0	0	0	0	0
n02363	80000000	80000000	80000000	0	0	0	0	0	0
n02364	00000000	00000000	00000000	0	0	0	0	0	0
n02365	8000770B	8000770B	8000770B	0	0	0	0	0	0
n02366	00000000	00000000	00000000	0	0	0	0	0	0
n02367	0016DC7B	0016DC7B	0016DC7B	0	0	0	0	0	0
n02368	80000000	80000000	80000000	0	0	0	0	0	0
n02369	80000010	80000010	80000010	0	0	0	0	0	0
n02370	9575EDB7	9575EDB7	9575EDB7	0	0	0	0	0	0
n02371	8F5BBED1	8F5BBED1	8F5BBED1	0	0	0	0	0	0
n02372	13DB0E00	13DB0E00	13DB0E00	0	0	0	0	0	0
n02373	18B1E36C	18B1E36C	18B1E36C	0	0	0	0	0	0
n02374	D6E10000	D6E10000	D6E10000	0	0	0	0	0	0
n02375	00000842	00000842	00000842	0	0	0	0	0	0
n02376	00000000	00000000	00000000	0	0	0	0	0	0
n02377	73B3FE08	73B3FE08	73B3FE08	0	0	0	0	0	0
n02378	0E2134F9	0E2134F9	0E2134F9	0	0	0	0	0	0
n02379	00000000	00000000	00000000	0	0	0	0	0	0
n02380	11026000	11026000	11026000	0	0	0	0	0	0
n02381	8FC972F7	8FC972F7	8FC972F7	0	0	0	0	0	0
n02382	01FA7211	01FA7211	01FA7211	0	0	0	0	0	0
n02383	F06D25BB	F06D25BB	F06D25BB	0	0	0	0	0	0
n02384	00000000	00000000	00000000	0	0	0	0	0	0
n02385	8039FEB8	8039FEB8	8039FEB8	0	0	0	0	0	0
n02386	00000000	00000000	00000000	0	0	0	0	0	0
n02387	3822A5CC	3822A5CC	3822A5CC	0	0	0	0	0	0
n02388	80000000	80000000	80000000	0	0	0	0	0	0
n02389	FB1C05B1	FB1C05B1	FB1C05B1	0	0	0	0	0	0
n02390	00000000	00000000	00000000	0	0	0	0	0	0
n02391	09C7A7EE	09C7A7EE	09C7A7EE	0	0	0	0	0	0
n02392	BE67A0D4	BE67A0D4	BE67A0D4	0	0	0	0	0	0
n02393	D4CBE45F	D4CBE45F	D4CBE45F	0	0	0	0	0	0
n02394	BA7AF2EB	BA7AF2EB	BA7AF2EB	0	0	0	0	0	0
n02395	80000000	80000000	80000000	0	0	0	0	0	0
n02396	1A0469D9	1A0469D9	1A0469D9	0	0	0	0	0	0
n02397	793D4AEC	793D4AEC	793D4AEC	0	0	0	0	0	0
n02398	A9F78186	A9F78186	A9F78186	0	0	0	0	0	0
n02399	A75CD355	A75CD355	A75CD355	0	0	0	0	0	0
n02400	00000000	00000000	00000000	0	0	0	0	0	0
