group	type	slot	action	declared	wait	next	latch	counter	state	y	yref	hp	mp	destHp	destMp	fallback	recmp	mode	doubleCost	waived	local	link	hold	lives	queuedHp	cpoint	drain	hitD	facing	stepStatus	rawNext	entered	flipped	actionOut	latchOut	counterOut	facingOut	hpOut	mpOut	boundOut	hpConsumed	mpConsumed	vxOut	vyOut	vzOut	pendingOut	codeOut	soundLatchOut	audioCount	lifePending	despawned	encodedResets	lifeRejected	survives	finalAction	finalLatch	finalCollisionAction	finalPrevious078	finalStateCode
cost	0	0	0	1	0	7	0	0	0	0	0	0	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	6	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	8	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	9	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	10	6	-9	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	10	1	200	0	9	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	857	857	0	0	0	0	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	857	857	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	999	999	0	0	0	0	200	0	0	1.25	2.25	3.25	1	999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	-999	-999	0	0	0	0	200	0	0	1.25	2.25	3.25	1	-999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1101	1101	0	0	0	0	200	0	0	1.25	2.25	3.25	1	1101	7	2	1	0	1	0	1	0	1101	0	45	-1
cost	0	0	0	1	0	7	0	0	0	0	0	0	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1300	1300	0	0	0	0	200	0	0	1.25	2.25	3.25	1	1300	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	0	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	857	857	0	0	5	0	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	857	857	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	999	999	0	0	5	0	200	0	0	1.25	2.25	3.25	1	999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	-999	-999	0	0	5	0	200	0	0	1.25	2.25	3.25	1	-999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1101	1101	0	0	5	0	200	0	0	1.25	2.25	3.25	1	1101	7	2	1	0	1	0	1	0	1101	0	45	-1
cost	0	0	0	1	0	7	0	0	0	0	0	5	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1300	1300	0	0	5	0	200	0	0	1.25	2.25	3.25	1	1300	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	0	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	0	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	857	857	0	0	0	5	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	857	857	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	999	999	0	0	0	5	200	0	0	1.25	2.25	3.25	1	999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	-999	-999	0	0	0	5	200	0	0	1.25	2.25	3.25	1	-999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1101	1101	0	0	0	5	200	0	0	1.25	2.25	3.25	1	1101	7	2	1	0	1	0	1	0	1101	0	45	-1
cost	0	0	0	1	0	7	0	0	0	0	0	0	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1300	1300	0	0	0	5	200	0	0	1.25	2.25	3.25	1	1300	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	5	5	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	857	857	0	0	5	5	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	857	857	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	999	999	0	0	5	5	200	0	0	1.25	2.25	3.25	1	999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	-999	-999	0	0	5	5	200	0	0	1.25	2.25	3.25	1	-999	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1101	1101	0	0	5	5	200	0	0	1.25	2.25	3.25	1	1101	7	2	1	0	1	0	1	0	1101	0	45	-1
cost	0	0	0	1	0	7	0	0	0	0	0	5	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	4	7	0	0	1300	1300	0	0	5	5	200	0	0	1.25	2.25	3.25	1	1300	7	2	1	1	0	0	0	-9999	-9999	-9999	-9999	-9999
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	6	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	8	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	2	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	9	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	3	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	857	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	-999	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	1101	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	10	5	-6	0	1300	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	4	5	198	6	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
cost	0	0	0	1	0	7	0	0	0	0	0	0	6	-6	0	7	0	0	0	0	1	0	0	1	0	0	0	0	0	2	7	0	0	7	7	0	0	0	6	200	0	0	1.25	2.25	3.25	0	0	7	2	0	0	0	0	1	7	7	44	45	0
