oid	type	hp	mp	regen	hasStats	bound	cmp	doubleCost	weak	bonus	render	credit	mode	f6	phase	validFrame	pending	expectedMp
77	0	500	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	500	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	500	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	500	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	500	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	500	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	500	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	500	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	500	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	500	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	500	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	500	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	650	-5	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	0
77	0	650	-5	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	-5	99	1	0	0	0	0	0	0	0	0	1	0	1	0	0
77	0	650	-5	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	0	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	1
77	0	650	0	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	0
77	0	650	0	99	1	0	0	0	0	0	0	0	0	1	0	1	0	1
77	0	650	0	99	1	0	0	0	0	0	0	0	1	1	0	1	0	0
77	0	650	149	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	150
77	0	650	149	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	149
77	0	650	149	99	1	0	0	0	0	0	0	0	0	1	0	1	0	150
77	0	650	149	99	1	0	0	0	0	0	0	0	1	1	0	1	0	149
77	0	650	150	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	151
77	0	650	150	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	150
77	0	650	150	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	150	99	1	0	0	0	0	0	0	0	1	1	0	1	0	150
77	0	650	151	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	152
77	0	650	151	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	151
77	0	650	151	99	1	0	0	0	0	0	0	0	0	1	0	1	0	151
77	0	650	151	99	1	0	0	0	0	0	0	0	1	1	0	1	0	151
77	0	650	499	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	499	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	499
77	0	650	499	99	1	0	0	0	0	0	0	0	0	1	0	1	0	499
77	0	650	499	99	1	0	0	0	0	0	0	0	1	1	0	1	0	499
77	0	650	500	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	500
77	0	650	500	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	500
77	0	650	500	99	1	0	0	0	0	0	0	0	0	1	0	1	0	500
77	0	650	500	99	1	0	0	0	0	0	0	0	1	1	0	1	0	500
77	0	650	501	99	1	0	0	0	0	0	0	-1	0	1	0	1	0	501
77	0	650	501	99	1	0	0	0	0	0	0	-1	1	1	0	1	0	501
77	0	650	501	99	1	0	0	0	0	0	0	0	0	1	0	1	0	501
77	0	650	501	99	1	0	0	0	0	0	0	0	1	1	0	1	0	501
77	0	400	100	-7	1	0	-5	0	0	0	0	-1	0	0	0	1	0	97
77	0	400	100	-7	1	0	-5	0	0	0	0	-1	0	1	0	1	0	97
77	0	400	100	-7	1	0	-5	0	0	2	0	-1	0	0	0	1	0	98
77	0	400	100	-7	1	0	-5	0	0	2	0	-1	0	1	0	1	0	98
77	0	400	100	-7	1	0	-5	0	2	0	0	-1	0	0	0	1	0	95
77	0	400	100	-7	1	0	-5	0	2	0	0	-1	0	1	0	1	0	95
77	0	400	100	-7	1	0	-5	0	2	2	0	-1	0	0	0	1	0	95
77	0	400	100	-7	1	0	-5	0	2	2	0	-1	0	1	0	1	0	95
77	0	400	100	-7	1	0	-5	1	0	0	0	-1	0	0	0	1	0	99
77	0	400	100	-7	1	0	-5	1	0	0	0	-1	0	1	0	1	0	99
77	0	400	100	-7	1	0	-5	1	0	2	0	-1	0	0	0	1	0	100
77	0	400	100	-7	1	0	-5	1	0	2	0	-1	0	1	0	1	0	100
77	0	400	100	-7	1	0	-5	1	2	0	0	-1	0	0	0	1	0	97
77	0	400	100	-7	1	0	-5	1	2	0	0	-1	0	1	0	1	0	97
77	0	400	100	-7	1	0	-5	1	2	2	0	-1	0	0	0	1	0	97
77	0	400	100	-7	1	0	-5	1	2	2	0	-1	0	1	0	1	0	97
77	0	400	100	-7	1	0	5	0	0	0	0	-1	0	0	0	1	0	107
77	0	400	100	-7	1	0	5	0	0	0	0	-1	0	1	0	1	0	107
77	0	400	100	-7	1	0	5	0	0	2	0	-1	0	0	0	1	0	108
77	0	400	100	-7	1	0	5	0	0	2	0	-1	0	1	0	1	0	108
77	0	400	100	-7	1	0	5	0	2	0	0	-1	0	0	0	1	0	105
77	0	400	100	-7	1	0	5	0	2	0	0	-1	0	1	0	1	0	105
77	0	400	100	-7	1	0	5	0	2	2	0	-1	0	0	0	1	0	105
77	0	400	100	-7	1	0	5	0	2	2	0	-1	0	1	0	1	0	105
77	0	400	100	-7	1	0	5	1	0	0	0	-1	0	0	0	1	0	104
77	0	400	100	-7	1	0	5	1	0	0	0	-1	0	1	0	1	0	104
77	0	400	100	-7	1	0	5	1	0	2	0	-1	0	0	0	1	0	105
77	0	400	100	-7	1	0	5	1	0	2	0	-1	0	1	0	1	0	105
77	0	400	100	-7	1	0	5	1	2	0	0	-1	0	0	0	1	0	102
77	0	400	100	-7	1	0	5	1	2	0	0	-1	0	1	0	1	0	102
77	0	400	100	-7	1	0	5	1	2	2	0	-1	0	0	0	1	0	102
77	0	400	100	-7	1	0	5	1	2	2	0	-1	0	1	0	1	0	102
77	0	400	100	-3	1	0	-5	0	0	0	0	-1	0	0	0	1	0	95
77	0	400	100	-3	1	0	-5	0	0	0	0	-1	0	1	0	1	0	93
77	0	400	100	-3	1	0	-5	0	0	2	0	-1	0	0	0	1	0	95
77	0	400	100	-3	1	0	-5	0	0	2	0	-1	0	1	0	1	0	92
77	0	400	100	-3	1	0	-5	0	2	0	0	-1	0	0	0	1	0	95
77	0	400	100	-3	1	0	-5	0	2	0	0	-1	0	1	0	1	0	95
77	0	400	100	-3	1	0	-5	0	2	2	0	-1	0	0	0	1	0	95
77	0	400	100	-3	1	0	-5	0	2	2	0	-1	0	1	0	1	0	95
77	0	400	100	-3	1	0	-5	1	0	0	0	-1	0	0	0	1	0	97
77	0	400	100	-3	1	0	-5	1	0	0	0	-1	0	1	0	1	0	95
77	0	400	100	-3	1	0	-5	1	0	2	0	-1	0	0	0	1	0	97
77	0	400	100	-3	1	0	-5	1	0	2	0	-1	0	1	0	1	0	94
77	0	400	100	-3	1	0	-5	1	2	0	0	-1	0	0	0	1	0	97
77	0	400	100	-3	1	0	-5	1	2	0	0	-1	0	1	0	1	0	97
77	0	400	100	-3	1	0	-5	1	2	2	0	-1	0	0	0	1	0	97
77	0	400	100	-3	1	0	-5	1	2	2	0	-1	0	1	0	1	0	97
77	0	400	100	-3	1	0	5	0	0	0	0	-1	0	0	0	1	0	105
77	0	400	100	-3	1	0	5	0	0	0	0	-1	0	1	0	1	0	103
77	0	400	100	-3	1	0	5	0	0	2	0	-1	0	0	0	1	0	105
77	0	400	100	-3	1	0	5	0	0	2	0	-1	0	1	0	1	0	102
77	0	400	100	-3	1	0	5	0	2	0	0	-1	0	0	0	1	0	105
77	0	400	100	-3	1	0	5	0	2	0	0	-1	0	1	0	1	0	105
77	0	400	100	-3	1	0	5	0	2	2	0	-1	0	0	0	1	0	105
77	0	400	100	-3	1	0	5	0	2	2	0	-1	0	1	0	1	0	105
77	0	400	100	-3	1	0	5	1	0	0	0	-1	0	0	0	1	0	102
77	0	400	100	-3	1	0	5	1	0	0	0	-1	0	1	0	1	0	100
77	0	400	100	-3	1	0	5	1	0	2	0	-1	0	0	0	1	0	102
77	0	400	100	-3	1	0	5	1	0	2	0	-1	0	1	0	1	0	99
77	0	400	100	-3	1	0	5	1	2	0	0	-1	0	0	0	1	0	102
77	0	400	100	-3	1	0	5	1	2	0	0	-1	0	1	0	1	0	102
77	0	400	100	-3	1	0	5	1	2	2	0	-1	0	0	0	1	0	102
77	0	400	100	-3	1	0	5	1	2	2	0	-1	0	1	0	1	0	102
77	0	400	100	-1	1	0	-5	0	0	0	0	-1	0	0	0	1	0	95
77	0	400	100	-1	1	0	-5	0	0	0	0	-1	0	1	0	1	0	95
77	0	400	100	-1	1	0	-5	0	0	2	0	-1	0	0	0	1	0	95
77	0	400	100	-1	1	0	-5	0	0	2	0	-1	0	1	0	1	0	95
77	0	400	100	-1	1	0	-5	0	2	0	0	-1	0	0	0	1	0	95
77	0	400	100	-1	1	0	-5	0	2	0	0	-1	0	1	0	1	0	95
77	0	400	100	-1	1	0	-5	0	2	2	0	-1	0	0	0	1	0	95
77	0	400	100	-1	1	0	-5	0	2	2	0	-1	0	1	0	1	0	95
77	0	400	100	-1	1	0	-5	1	0	0	0	-1	0	0	0	1	0	97
77	0	400	100	-1	1	0	-5	1	0	0	0	-1	0	1	0	1	0	97
77	0	400	100	-1	1	0	-5	1	0	2	0	-1	0	0	0	1	0	97
77	0	400	100	-1	1	0	-5	1	0	2	0	-1	0	1	0	1	0	97
77	0	400	100	-1	1	0	-5	1	2	0	0	-1	0	0	0	1	0	97
77	0	400	100	-1	1	0	-5	1	2	0	0	-1	0	1	0	1	0	97
77	0	400	100	-1	1	0	-5	1	2	2	0	-1	0	0	0	1	0	97
77	0	400	100	-1	1	0	-5	1	2	2	0	-1	0	1	0	1	0	97
77	0	400	100	-1	1	0	5	0	0	0	0	-1	0	0	0	1	0	105
77	0	400	100	-1	1	0	5	0	0	0	0	-1	0	1	0	1	0	105
77	0	400	100	-1	1	0	5	0	0	2	0	-1	0	0	0	1	0	105
77	0	400	100	-1	1	0	5	0	0	2	0	-1	0	1	0	1	0	105
77	0	400	100	-1	1	0	5	0	2	0	0	-1	0	0	0	1	0	105
77	0	400	100	-1	1	0	5	0	2	0	0	-1	0	1	0	1	0	105
77	0	400	100	-1	1	0	5	0	2	2	0	-1	0	0	0	1	0	105
77	0	400	100	-1	1	0	5	0	2	2	0	-1	0	1	0	1	0	105
77	0	400	100	-1	1	0	5	1	0	0	0	-1	0	0	0	1	0	102
77	0	400	100	-1	1	0	5	1	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	-1	1	0	5	1	0	2	0	-1	0	0	0	1	0	102
77	0	400	100	-1	1	0	5	1	0	2	0	-1	0	1	0	1	0	102
77	0	400	100	-1	1	0	5	1	2	0	0	-1	0	0	0	1	0	102
77	0	400	100	-1	1	0	5	1	2	0	0	-1	0	1	0	1	0	102
77	0	400	100	-1	1	0	5	1	2	2	0	-1	0	0	0	1	0	102
77	0	400	100	-1	1	0	5	1	2	2	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	0	-5	0	0	0	0	-1	0	0	0	1	0	97
77	0	400	100	0	1	0	-5	0	0	0	0	-1	0	1	0	1	0	97
77	0	400	100	0	1	0	-5	0	0	2	0	-1	0	0	0	1	0	98
77	0	400	100	0	1	0	-5	0	0	2	0	-1	0	1	0	1	0	98
77	0	400	100	0	1	0	-5	0	2	0	0	-1	0	0	0	1	0	95
77	0	400	100	0	1	0	-5	0	2	0	0	-1	0	1	0	1	0	95
77	0	400	100	0	1	0	-5	0	2	2	0	-1	0	0	0	1	0	95
77	0	400	100	0	1	0	-5	0	2	2	0	-1	0	1	0	1	0	95
77	0	400	100	0	1	0	-5	1	0	0	0	-1	0	0	0	1	0	99
77	0	400	100	0	1	0	-5	1	0	0	0	-1	0	1	0	1	0	99
77	0	400	100	0	1	0	-5	1	0	2	0	-1	0	0	0	1	0	100
77	0	400	100	0	1	0	-5	1	0	2	0	-1	0	1	0	1	0	100
77	0	400	100	0	1	0	-5	1	2	0	0	-1	0	0	0	1	0	97
77	0	400	100	0	1	0	-5	1	2	0	0	-1	0	1	0	1	0	97
77	0	400	100	0	1	0	-5	1	2	2	0	-1	0	0	0	1	0	97
77	0	400	100	0	1	0	-5	1	2	2	0	-1	0	1	0	1	0	97
77	0	400	100	0	1	0	5	0	0	0	0	-1	0	0	0	1	0	107
77	0	400	100	0	1	0	5	0	0	0	0	-1	0	1	0	1	0	107
77	0	400	100	0	1	0	5	0	0	2	0	-1	0	0	0	1	0	108
77	0	400	100	0	1	0	5	0	0	2	0	-1	0	1	0	1	0	108
77	0	400	100	0	1	0	5	0	2	0	0	-1	0	0	0	1	0	105
77	0	400	100	0	1	0	5	0	2	0	0	-1	0	1	0	1	0	105
77	0	400	100	0	1	0	5	0	2	2	0	-1	0	0	0	1	0	105
77	0	400	100	0	1	0	5	0	2	2	0	-1	0	1	0	1	0	105
77	0	400	100	0	1	0	5	1	0	0	0	-1	0	0	0	1	0	104
77	0	400	100	0	1	0	5	1	0	0	0	-1	0	1	0	1	0	104
77	0	400	100	0	1	0	5	1	0	2	0	-1	0	0	0	1	0	105
77	0	400	100	0	1	0	5	1	0	2	0	-1	0	1	0	1	0	105
77	0	400	100	0	1	0	5	1	2	0	0	-1	0	0	0	1	0	102
77	0	400	100	0	1	0	5	1	2	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	0	5	1	2	2	0	-1	0	0	0	1	0	102
77	0	400	100	0	1	0	5	1	2	2	0	-1	0	1	0	1	0	102
77	0	400	100	2	1	0	-5	0	0	0	0	-1	0	0	0	1	0	99
77	0	400	100	2	1	0	-5	0	0	0	0	-1	0	1	0	1	0	99
77	0	400	100	2	1	0	-5	0	0	2	0	-1	0	0	0	1	0	100
77	0	400	100	2	1	0	-5	0	0	2	0	-1	0	1	0	1	0	100
77	0	400	100	2	1	0	-5	0	2	0	0	-1	0	0	0	1	0	95
77	0	400	100	2	1	0	-5	0	2	0	0	-1	0	1	0	1	0	95
77	0	400	100	2	1	0	-5	0	2	2	0	-1	0	0	0	1	0	95
77	0	400	100	2	1	0	-5	0	2	2	0	-1	0	1	0	1	0	95
77	0	400	100	2	1	0	-5	1	0	0	0	-1	0	0	0	1	0	101
77	0	400	100	2	1	0	-5	1	0	0	0	-1	0	1	0	1	0	101
77	0	400	100	2	1	0	-5	1	0	2	0	-1	0	0	0	1	0	102
77	0	400	100	2	1	0	-5	1	0	2	0	-1	0	1	0	1	0	102
77	0	400	100	2	1	0	-5	1	2	0	0	-1	0	0	0	1	0	97
77	0	400	100	2	1	0	-5	1	2	0	0	-1	0	1	0	1	0	97
77	0	400	100	2	1	0	-5	1	2	2	0	-1	0	0	0	1	0	97
77	0	400	100	2	1	0	-5	1	2	2	0	-1	0	1	0	1	0	97
77	0	400	100	2	1	0	5	0	0	0	0	-1	0	0	0	1	0	109
77	0	400	100	2	1	0	5	0	0	0	0	-1	0	1	0	1	0	109
77	0	400	100	2	1	0	5	0	0	2	0	-1	0	0	0	1	0	110
77	0	400	100	2	1	0	5	0	0	2	0	-1	0	1	0	1	0	110
77	0	400	100	2	1	0	5	0	2	0	0	-1	0	0	0	1	0	105
77	0	400	100	2	1	0	5	0	2	0	0	-1	0	1	0	1	0	105
77	0	400	100	2	1	0	5	0	2	2	0	-1	0	0	0	1	0	105
77	0	400	100	2	1	0	5	0	2	2	0	-1	0	1	0	1	0	105
77	0	400	100	2	1	0	5	1	0	0	0	-1	0	0	0	1	0	106
77	0	400	100	2	1	0	5	1	0	0	0	-1	0	1	0	1	0	106
77	0	400	100	2	1	0	5	1	0	2	0	-1	0	0	0	1	0	107
77	0	400	100	2	1	0	5	1	0	2	0	-1	0	1	0	1	0	107
77	0	400	100	2	1	0	5	1	2	0	0	-1	0	0	0	1	0	102
77	0	400	100	2	1	0	5	1	2	0	0	-1	0	1	0	1	0	102
77	0	400	100	2	1	0	5	1	2	2	0	-1	0	0	0	1	0	102
77	0	400	100	2	1	0	5	1	2	2	0	-1	0	1	0	1	0	102
77	0	400	100	-3	1	0	0	0	0	0	-1	-1	0	1	0	1	0	100
77	0	400	100	-3	1	0	0	0	0	0	-1	-1	1	1	0	1	0	100
77	0	400	100	0	1	0	0	0	0	0	-1	-1	0	1	0	1	0	100
77	0	400	100	0	1	0	0	0	0	0	-1	-1	1	1	0	1	0	100
77	0	400	100	-3	1	0	0	0	0	0	0	-1	0	1	0	1	0	98
77	0	400	100	-3	1	0	0	0	0	0	0	-1	1	1	0	1	0	98
77	0	400	100	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	100
77	0	400	100	-3	1	1	0	0	0	0	-1	-1	0	1	0	1	0	98
77	0	400	100	-3	1	1	0	0	0	0	-1	-1	1	1	0	1	0	98
77	0	400	100	0	1	1	0	0	0	0	-1	-1	0	1	0	1	0	102
77	0	400	100	0	1	1	0	0	0	0	-1	-1	1	1	0	1	0	100
77	0	400	100	-3	1	1	0	0	0	0	0	-1	0	1	0	1	0	98
77	0	400	100	-3	1	1	0	0	0	0	0	-1	1	1	0	1	0	98
77	0	400	100	0	1	1	0	0	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	1	0	0	0	0	0	-1	1	1	0	1	0	100
77	0	400	100	-3	1	2	0	0	0	0	-1	-1	0	1	0	1	0	100
77	0	400	100	-3	1	2	0	0	0	0	-1	-1	1	1	0	1	0	100
77	0	400	100	0	1	2	0	0	0	0	-1	-1	0	1	0	1	0	100
77	0	400	100	0	1	2	0	0	0	0	-1	-1	1	1	0	1	0	100
77	0	400	100	-3	1	2	0	0	0	0	0	-1	0	1	0	1	0	98
77	0	400	100	-3	1	2	0	0	0	0	0	-1	1	1	0	1	0	98
77	0	400	100	0	1	2	0	0	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	2	0	0	0	0	0	-1	1	1	0	1	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	0	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	0	1	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	1	0	109
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	1	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	0	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	0	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	1	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	0	1	1	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	0	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	0	1	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	1	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	1	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	0	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	0	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	1	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	1	1	1	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	0	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	0	1	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	1	0	100
77	0	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	1	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	0	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	0	1	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	1	0	100
77	3	400	100	0	1	0	7	0	0	0	0	-1	0	1	2	1	1	100
77	0	400	100	0	0	0	0	0	0	0	0	-1	-1	1	0	1	0	102
77	0	400	100	0	0	0	0	0	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	0	0	0	0	0	0	0	-1	1	1	0	1	0	100
77	0	400	100	0	0	0	0	0	0	0	0	-1	2	1	0	1	0	102
77	0	400	100	0	1	0	0	0	0	0	0	-1	-1	1	0	1	0	102
77	0	400	100	0	1	0	0	0	0	0	0	-1	0	1	0	1	0	102
77	0	400	100	0	1	0	0	0	0	0	0	-1	1	1	0	1	0	100
77	0	400	100	0	1	0	0	0	0	0	0	-1	2	1	0	1	0	102
